YearWeekISO,FirstDose,FirstDoseRefused,SecondDose,UnknownDose,NumberDosesReceived,Region,Population,ReportingCountry,TargetGroup,Vaccine,Denominator
2021-W13,728,,1085,0,,FRM,67320216,FR,Age80+,UNK,
2021-W13,190,,79,0,,FRY1,67320216,FR,Age80+,UNK,22983
2021-W13,9356,,8388,0,,FRC,67320216,FR,Age80+,UNK,
2021-W13,27730,,12096,0,,FRJ,67320216,FR,Age80+,UNK,
2021-W13,38,,7,0,,FRJ,67320216,FR,Age<18,UNK,
2021-W13,113,,21,0,,FR1,67320216,FR,Age<18,UNK,
2021-W13,2,,3,0,,FRY5,67320216,FR,Age<18,UNK,
2021-W13,35,,5,0,,FRE,67320216,FR,Age<18,UNK,
2021-W13,27,,3,0,,FRG,67320216,FR,Age<18,UNK,
2021-W13,53,,5,0,,FRK,67320216,FR,Age<18,UNK,
2021-W13,30,,8,0,,FRF,67320216,FR,Age<18,UNK,
2021-W13,6,,1,0,,FRY3,67320216,FR,Age<18,UNK,
2021-W13,510,,82,0,,FR,67320216,FR,Age<18,UNK,
2021-W13,9,,1,0,,FRC,67320216,FR,Age<18,UNK,
2021-W13,30,,6,0,,FRD,67320216,FR,Age<18,UNK,
2021-W13,12,,1,0,,FRB,67320216,FR,Age<18,UNK,
2021-W13,1,,0,0,,FRY1,67320216,FR,Age<18,UNK,
2021-W13,32,,3,0,,FRI,67320216,FR,Age<18,UNK,
2021-W13,51,,13,0,,FRL,67320216,FR,Age<18,UNK,
2021-W13,4,,0,0,,FRY2,67320216,FR,Age<18,UNK,
2021-W13,1,,1,0,,FRY4,67320216,FR,Age<18,UNK,
2021-W13,4,,0,0,,FRM,67320216,FR,Age<18,UNK,
2021-W13,38,,0,0,,UNK,67320216,FR,Age<18,UNK,
2021-W13,24,,4,0,,FRH,67320216,FR,Age<18,UNK,
2021-W13,0,,0,0,,FR,67320216,FR,AgeUNK,UNK,
2021-W14,2182,,666,0,,FRY1,67320216,FR,ALL,UNK,323171
2021-W14,85305,,34263,0,,FRD,67320216,FR,ALL,UNK,
2021-W14,12099,,4996,0,,FRM,67320216,FR,ALL,UNK,
2021-W14,388454,,1160,0,0,FR,67320216,FR,ALL,AZ,52780048
2021-W14,167542,,45540,0,465600,FR,67320216,FR,ALL,MOD,52780048
2021-W14,130966,,77090,0,,FRE,67320216,FR,ALL,UNK,
2021-W14,0,,3,0,,FR,67320216,FR,ALL,UNK,52780048
2021-W14,0,,0,0,0,FR,67320216,FR,ALL,JANSS,52780048
2021-W14,6603,,3615,0,,FRY4,67320216,FR,ALL,UNK,625167
2021-W14,186862,,62139,0,,FRK,67320216,FR,ALL,UNK,
2021-W14,211157,,99203,0,,FR1,67320216,FR,ALL,UNK,
2021-W14,64177,,18712,0,,FRB,67320216,FR,ALL,UNK,
2021-W14,115579,,60328,0,,FRF,67320216,FR,ALL,UNK,
2021-W14,87688,,24145,0,,FRH,67320216,FR,ALL,UNK,
2021-W14,156439,,43632,0,,FRJ,67320216,FR,ALL,UNK,
2021-W14,987435,,542904,0,1838070,FR,67320216,FR,ALL,COM,52780048
2021-W14,7151,,1089,0,,FRY2,67320216,FR,ALL,UNK,290362
2021-W14,2216,,1150,0,,FRY3,67320216,FR,ALL,UNK,178463
2021-W14,137395,,59569,0,,FRL,67320216,FR,ALL,UNK,
2021-W14,60360,,24460,0,,FRC,67320216,FR,ALL,UNK,
2021-W14,183963,,48935,0,,FRI,67320216,FR,ALL,UNK,
2021-W14,1122,,849,0,,FRY5,67320216,FR,ALL,UNK,137751
2021-W14,2028,,197,0,,UNK,67320216,FR,ALL,UNK,
2021-W14,89529,,24423,0,,FRG,67320216,FR,ALL,UNK,
2021-W14,37,,7,0,,FRY1,67320216,FR,Age18_24,UNK,30537
2021-W14,177,,0,0,,UNK,67320216,FR,Age18_24,UNK,
2021-W14,2490,,164,0,,FRI,67320216,FR,Age18_24,UNK,
2021-W14,33,,6,0,,FRY3,67320216,FR,Age18_24,UNK,30246
2021-W14,112,,54,0,,FRY4,67320216,FR,Age18_24,UNK,74104
2021-W14,1985,,345,0,,FRF,67320216,FR,Age18_24,UNK,
2021-W14,198,,3,0,,FRY2,67320216,FR,Age18_24,UNK,24689
2021-W14,977,,172,0,,FRH,67320216,FR,Age18_24,UNK,
2021-W14,1569,,101,0,,FRD,67320216,FR,Age18_24,UNK,
2021-W14,31,,21,0,,FRY5,67320216,FR,Age18_24,UNK,26770
2021-W14,2863,,195,0,,FRK,67320216,FR,Age18_24,UNK,
2021-W14,1477,,115,0,,FRG,67320216,FR,Age18_24,UNK,
2021-W14,5931,,399,0,,FR1,67320216,FR,Age18_24,UNK,
2021-W14,1821,,201,0,,FRJ,67320216,FR,Age18_24,UNK,
2021-W14,1634,,226,0,,FRL,67320216,FR,Age18_24,UNK,
2021-W14,3280,,348,0,,FRE,67320216,FR,Age18_24,UNK,
2021-W14,99,,22,0,,FRM,67320216,FR,Age18_24,UNK,
2021-W14,26345,,2504,0,,FR,67320216,FR,Age18_24,UNK,5444270
2021-W14,930,,45,0,,FRB,67320216,FR,Age18_24,UNK,
2021-W14,701,,80,0,,FRC,67320216,FR,Age18_24,UNK,
2021-W14,9524,,1467,0,,FRG,67320216,FR,Age25_49,UNK,
2021-W14,8801,,1396,0,,FRD,67320216,FR,Age25_49,UNK,
2021-W14,21570,,2504,0,,FRK,67320216,FR,Age25_49,UNK,
2021-W14,654,,441,0,,FRY5,67320216,FR,Age25_49,UNK,84250
2021-W14,13843,,4062,0,,FRF,67320216,FR,Age25_49,UNK,
2021-W14,20565,,4832,0,,FRE,67320216,FR,Age25_49,UNK,
2021-W14,5761,,1040,0,,FRC,67320216,FR,Age25_49,UNK,
2021-W14,2396,,179,0,,FRY2,67320216,FR,Age25_49,UNK,94558
2021-W14,8295,,1213,0,,FRH,67320216,FR,Age25_49,UNK,
2021-W14,195523,,33174,0,,FR,67320216,FR,Age25_49,UNK,20684932
2021-W14,19127,,2394,0,,FRI,67320216,FR,Age25_49,UNK,
2021-W14,2652,,519,0,,FRM,67320216,FR,Age25_49,UNK,
2021-W14,37897,,5800,0,,FR1,67320216,FR,Age25_49,UNK,
2021-W14,6553,,725,0,,FRB,67320216,FR,Age25_49,UNK,
2021-W14,1044,,37,0,,UNK,67320216,FR,Age25_49,UNK,
2021-W14,892,,190,0,,FRY3,67320216,FR,Age25_49,UNK,94720
2021-W14,15904,,2027,0,,FRJ,67320216,FR,Age25_49,UNK,
2021-W14,1127,,1084,0,,FRY4,67320216,FR,Age25_49,UNK,268004
2021-W14,18473,,3126,0,,FRL,67320216,FR,Age25_49,UNK,
2021-W14,445,,138,0,,FRY1,67320216,FR,Age25_49,UNK,113536
2021-W14,23390,,5747,0,,FRE,67320216,FR,Age50_59,UNK,
2021-W14,1646,,158,0,,FRY2,67320216,FR,Age50_59,UNK,62611
2021-W14,10275,,1480,0,,FRD,67320216,FR,Age50_59,UNK,
2021-W14,664,,477,0,,FRY3,67320216,FR,Age50_59,UNK,26164
2021-W14,17461,,3826,0,,FRF,67320216,FR,Age50_59,UNK,
2021-W14,6271,,683,0,,FRB,67320216,FR,Age50_59,UNK,
2021-W14,415,,129,0,,FRY1,67320216,FR,Age50_59,UNK,65432
2021-W14,42862,,6409,0,,FR1,67320216,FR,Age50_59,UNK,
2021-W14,221728,,33386,0,,FR,67320216,FR,Age50_59,UNK,8805539
2021-W14,8658,,1028,0,,FRG,67320216,FR,Age50_59,UNK,
2021-W14,2981,,611,0,,FRM,67320216,FR,Age50_59,UNK,
2021-W14,25736,,2722,0,,FRK,67320216,FR,Age50_59,UNK,
2021-W14,22838,,3325,0,,FRL,67320216,FR,Age50_59,UNK,
2021-W14,413,,34,0,,UNK,67320216,FR,Age50_59,UNK,
2021-W14,8151,,1047,0,,FRH,67320216,FR,Age50_59,UNK,
2021-W14,20941,,2069,0,,FRI,67320216,FR,Age50_59,UNK,
2021-W14,267,,227,0,,FRY5,67320216,FR,Age50_59,UNK,14724
2021-W14,1260,,507,0,,FRY4,67320216,FR,Age50_59,UNK,124677
2021-W14,20285,,1907,0,,FRJ,67320216,FR,Age50_59,UNK,
2021-W14,7214,,1000,0,,FRC,67320216,FR,Age50_59,UNK,
2021-W14,1909,,759,0,,FRY4,67320216,FR,Age60_69,UNK,87470
2021-W14,46393,,4233,0,,FRI,67320216,FR,Age60_69,UNK,
2021-W14,22011,,3249,0,,FRD,67320216,FR,Age60_69,UNK,
2021-W14,20322,,1766,0,,FRG,67320216,FR,Age60_69,UNK,
2021-W14,14583,,1512,0,,FRB,67320216,FR,Age60_69,UNK,
2021-W14,406334,,66469,0,,FR,67320216,FR,Age60_69,UNK,8007585
2021-W14,33772,,8551,0,,FRF,67320216,FR,Age60_69,UNK,
2021-W14,3348,,1093,0,,FRM,67320216,FR,Age60_69,UNK,
2021-W14,39095,,3872,0,,FRJ,67320216,FR,Age60_69,UNK,
2021-W14,56770,,11741,0,,FR1,67320216,FR,Age60_69,UNK,
2021-W14,125,,119,0,,FRY5,67320216,FR,Age60_69,UNK,7718
2021-W14,1623,,262,0,,FRY2,67320216,FR,Age60_69,UNK,52133
2021-W14,414,,329,0,,FRY3,67320216,FR,Age60_69,UNK,16663
2021-W14,37443,,6846,0,,FRL,67320216,FR,Age60_69,UNK,
2021-W14,49299,,5239,0,,FRK,67320216,FR,Age60_69,UNK,
2021-W14,634,,169,0,,FRY1,67320216,FR,Age60_69,UNK,55042
2021-W14,241,,53,0,,UNK,67320216,FR,Age60_69,UNK,
2021-W14,17263,,2318,0,,FRC,67320216,FR,Age60_69,UNK,
2021-W14,40600,,12633,0,,FRE,67320216,FR,Age60_69,UNK,
2021-W14,20489,,1725,0,,FRH,67320216,FR,Age60_69,UNK,
2021-W14,31655,,29669,0,,FRE,67320216,FR,Age70_79,UNK,
2021-W14,155,,115,0,,FRY3,67320216,FR,Age70_79,UNK,7423
2021-W14,117,,53,0,,UNK,67320216,FR,Age70_79,UNK,
2021-W14,36208,,8519,0,,FRG,67320216,FR,Age70_79,UNK,
2021-W14,51092,,37616,0,,FR1,67320216,FR,Age70_79,UNK,
2021-W14,33306,,13328,0,,FRD,67320216,FR,Age70_79,UNK,
2021-W14,517228,,225746,0,,FR,67320216,FR,Age70_79,UNK,5692912
2021-W14,27103,,7121,0,,FRB,67320216,FR,Age70_79,UNK,
2021-W14,953,,299,0,,FRY2,67320216,FR,Age70_79,UNK,32867
2021-W14,37238,,9093,0,,FRH,67320216,FR,Age70_79,UNK,
2021-W14,1649,,798,0,,FRY4,67320216,FR,Age70_79,UNK,46538
2021-W14,472,,153,0,,FRY1,67320216,FR,Age70_79,UNK,35641
2021-W14,66458,,25107,0,,FRK,67320216,FR,Age70_79,UNK,
2021-W14,2318,,1669,0,,FRM,67320216,FR,Age70_79,UNK,
2021-W14,58611,,17678,0,,FRJ,67320216,FR,Age70_79,UNK,
2021-W14,70442,,18581,0,,FRI,67320216,FR,Age70_79,UNK,
2021-W14,22372,,9310,0,,FRC,67320216,FR,Age70_79,UNK,
2021-W14,37,,36,0,,FRY5,67320216,FR,Age70_79,UNK,3022
2021-W14,36076,,22025,0,,FRF,67320216,FR,Age70_79,UNK,
2021-W14,40966,,24576,0,,FRL,67320216,FR,Age70_79,UNK,
2021-W14,36,,20,0,,UNK,67320216,FR,Age80+,UNK,
2021-W14,9343,,14709,0,,FRD,67320216,FR,Age80+,UNK,
2021-W14,701,,1082,0,,FRM,67320216,FR,Age80+,UNK,
2021-W14,16041,,21470,0,,FRL,67320216,FR,Age80+,UNK,
2021-W14,12538,,10895,0,,FRH,67320216,FR,Age80+,UNK,
2021-W14,12442,,21519,0,,FRF,67320216,FR,Age80+,UNK,
2021-W14,8,,5,0,,FRY5,67320216,FR,Age80+,UNK,1267
2021-W14,546,,413,0,,FRY4,67320216,FR,Age80+,UNK,24374
2021-W14,8737,,8626,0,,FRB,67320216,FR,Age80+,UNK,
2021-W14,58,,33,0,,FRY3,67320216,FR,Age80+,UNK,3247
2021-W14,13340,,11528,0,,FRG,67320216,FR,Age80+,UNK,
2021-W14,335,,188,0,,FRY2,67320216,FR,Age80+,UNK,23504
2021-W14,16605,,37238,0,,FR1,67320216,FR,Age80+,UNK,
2021-W14,175663,,228182,0,,FR,67320216,FR,Age80+,UNK,4144810
2021-W14,179,,70,0,,FRY1,67320216,FR,Age80+,UNK,22983
2021-W14,20936,,26372,0,,FRK,67320216,FR,Age80+,UNK,
2021-W14,24570,,21494,0,,FRI,67320216,FR,Age80+,UNK,
2021-W14,20723,,17947,0,,FRJ,67320216,FR,Age80+,UNK,
2021-W14,7049,,10712,0,,FRC,67320216,FR,Age80+,UNK,
2021-W14,11476,,23861,0,,FRE,67320216,FR,Age80+,UNK,
2021-W14,64,,0,0,,UNK,67320216,FR,Age<18,UNK,
2021-W14,42,,5,0,,FRJ,67320216,FR,Age<18,UNK,
2021-W14,610,,146,0,,FR,67320216,FR,Age<18,UNK,
2021-W14,22,,10,0,,FRB,67320216,FR,Age<18,UNK,
2021-W14,44,,18,0,,FRE,67320216,FR,Age<18,UNK,
2021-W14,9,,3,0,,FRC,67320216,FR,Age<18,UNK,
2021-W14,48,,5,0,,FRI,67320216,FR,Age<18,UNK,
2021-W14,57,,13,0,,FRK,67320216,FR,Age<18,UNK,
2021-W14,63,,19,0,,FRL,67320216,FR,Age<18,UNK,
2021-W14,142,,17,0,,FR1,67320216,FR,Age<18,UNK,
2021-W14,18,,7,0,,FRG,67320216,FR,Age<18,UNK,
2021-W14,45,,27,0,,FRF,67320216,FR,Age<18,UNK,
2021-W14,5,,3,0,,FRM,67320216,FR,Age<18,UNK,
2021-W14,1,,0,0,,FRY4,67320216,FR,Age<18,UNK,
2021-W14,25,,11,0,,FRH,67320216,FR,Age<18,UNK,
2021-W14,2,,1,0,,FRY3,67320216,FR,Age<18,UNK,
2021-W14,5,,0,0,,FRY2,67320216,FR,Age<18,UNK,
2021-W14,0,,2,0,,FRY5,67320216,FR,Age<18,UNK,
2021-W14,4,,2,0,,FRY1,67320216,FR,Age<18,UNK,
2021-W14,14,,3,0,,FRD,67320216,FR,Age<18,UNK,
2021-W14,0,,0,0,,FR,67320216,FR,AgeUNK,UNK,
2021-W15,1157641,,695182,0,1838070,FR,67320216,FR,ALL,COM,52780048
2021-W15,79798,,22902,0,,FRB,67320216,FR,ALL,UNK,
2021-W15,2633,,1358,0,,FRY1,67320216,FR,ALL,UNK,323171
2021-W15,196219,,68265,0,,FRJ,67320216,FR,ALL,UNK,
2021-W15,1283,,823,0,,FRY5,67320216,FR,ALL,UNK,137751
2021-W15,63295,,37720,0,,FRC,67320216,FR,ALL,UNK,
2021-W15,472259,,2123,0,192000,FR,67320216,FR,ALL,AZ,52780048
2021-W15,121295,,38108,0,,FRH,67320216,FR,ALL,UNK,
2021-W15,145541,,80262,0,,FRL,67320216,FR,ALL,UNK,
2021-W15,1902,,351,0,,UNK,67320216,FR,ALL,UNK,
2021-W15,212594,,135133,0,,FR1,67320216,FR,ALL,UNK,
2021-W15,141782,,77186,0,,FRF,67320216,FR,ALL,UNK,
2021-W15,0,,1,0,,FR,67320216,FR,ALL,UNK,52780048
2021-W15,111671,,39387,0,,FRG,67320216,FR,ALL,UNK,
2021-W15,204456,,94034,0,,FRK,67320216,FR,ALL,UNK,
2021-W15,96954,,44401,0,,FRD,67320216,FR,ALL,UNK,
2021-W15,197702,,77292,0,,FRI,67320216,FR,ALL,UNK,
2021-W15,11701,,7492,0,,FRM,67320216,FR,ALL,UNK,
2021-W15,135465,,86804,0,,FRE,67320216,FR,ALL,UNK,
2021-W15,0,,0,0,206400,FR,67320216,FR,ALL,JANSS,52780048
2021-W15,115513,,121651,0,0,FR,67320216,FR,ALL,MOD,52780048
2021-W15,10475,,4354,0,,FRY4,67320216,FR,ALL,UNK,625167
2021-W15,5528,,1664,0,,FRY2,67320216,FR,ALL,UNK,290362
2021-W15,4473,,1248,0,,FRY3,67320216,FR,ALL,UNK,178463
2021-W15,90,,18,0,,FRY3,67320216,FR,Age18_24,UNK,30246
2021-W15,1308,,385,0,,FRG,67320216,FR,Age18_24,UNK,
2021-W15,135,,48,0,,FRM,67320216,FR,Age18_24,UNK,
2021-W15,726,,406,0,,FRC,67320216,FR,Age18_24,UNK,
2021-W15,2562,,699,0,,FRF,67320216,FR,Age18_24,UNK,
2021-W15,2782,,662,0,,FRE,67320216,FR,Age18_24,UNK,
2021-W15,60,,20,0,,FRY5,67320216,FR,Age18_24,UNK,26770
2021-W15,936,,98,0,,FRB,67320216,FR,Age18_24,UNK,
2021-W15,2339,,574,0,,FRI,67320216,FR,Age18_24,UNK,
2021-W15,113,,63,0,,FRY4,67320216,FR,Age18_24,UNK,74104
2021-W15,5138,,800,0,,FR1,67320216,FR,Age18_24,UNK,
2021-W15,1280,,179,0,,FRD,67320216,FR,Age18_24,UNK,
2021-W15,40,,14,0,,FRY1,67320216,FR,Age18_24,UNK,30537
2021-W15,26998,,5701,0,,FR,67320216,FR,Age18_24,UNK,5444270
2021-W15,1871,,346,0,,FRH,67320216,FR,Age18_24,UNK,
2021-W15,2023,,407,0,,FRL,67320216,FR,Age18_24,UNK,
2021-W15,144,,11,0,,FRY2,67320216,FR,Age18_24,UNK,24689
2021-W15,3094,,420,0,,FRK,67320216,FR,Age18_24,UNK,
2021-W15,193,,1,0,,UNK,67320216,FR,Age18_24,UNK,
2021-W15,2164,,550,0,,FRJ,67320216,FR,Age18_24,UNK,
2021-W15,19623,,4871,0,,FRJ,67320216,FR,Age25_49,UNK,
2021-W15,9559,,3437,0,,FRG,67320216,FR,Age25_49,UNK,
2021-W15,2740,,243,0,,FRY3,67320216,FR,Age25_49,UNK,94720
2021-W15,1600,,322,0,,FRY2,67320216,FR,Age25_49,UNK,94558
2021-W15,2846,,908,0,,FRM,67320216,FR,Age25_49,UNK,
2021-W15,583,,301,0,,FRY1,67320216,FR,Age25_49,UNK,113536
2021-W15,8955,,2080,0,,FRD,67320216,FR,Age25_49,UNK,
2021-W15,17242,,6005,0,,FRF,67320216,FR,Age25_49,UNK,
2021-W15,19450,,4572,0,,FRI,67320216,FR,Age25_49,UNK,
2021-W15,21267,,5131,0,,FRL,67320216,FR,Age25_49,UNK,
2021-W15,6529,,1081,0,,FRB,67320216,FR,Age25_49,UNK,
2021-W15,827,,523,0,,FRY5,67320216,FR,Age25_49,UNK,84250
2021-W15,31755,,10224,0,,FR1,67320216,FR,Age25_49,UNK,
2021-W15,18316,,8068,0,,FRE,67320216,FR,Age25_49,UNK,
2021-W15,5519,,2649,0,,FRC,67320216,FR,Age25_49,UNK,
2021-W15,1829,,1320,0,,FRY4,67320216,FR,Age25_49,UNK,268004
2021-W15,976,,92,0,,UNK,67320216,FR,Age25_49,UNK,
2021-W15,22590,,4354,0,,FRK,67320216,FR,Age25_49,UNK,
2021-W15,205939,,58589,0,,FR,67320216,FR,Age25_49,UNK,20684932
2021-W15,13733,,2408,0,,FRH,67320216,FR,Age25_49,UNK,
2021-W15,29142,,8665,0,,FRE,67320216,FR,Age50_59,UNK,
2021-W15,520,,285,0,,FRY1,67320216,FR,Age50_59,UNK,65432
2021-W15,32696,,3701,0,,FRJ,67320216,FR,Age50_59,UNK,
2021-W15,10617,,854,0,,FRB,67320216,FR,Age50_59,UNK,
2021-W15,9986,,1963,0,,FRC,67320216,FR,Age50_59,UNK,
2021-W15,25729,,5910,0,,FRF,67320216,FR,Age50_59,UNK,
2021-W15,16100,,1848,0,,FRH,67320216,FR,Age50_59,UNK,
2021-W15,52218,,10662,0,,FR1,67320216,FR,Age50_59,UNK,
2021-W15,384,,103,0,,UNK,67320216,FR,Age50_59,UNK,
2021-W15,896,,489,0,,FRY3,67320216,FR,Age50_59,UNK,26164
2021-W15,314110,,54121,0,,FR,67320216,FR,Age50_59,UNK,8805539
2021-W15,2243,,724,0,,FRY4,67320216,FR,Age50_59,UNK,124677
2021-W15,15706,,1831,0,,FRG,67320216,FR,Age50_59,UNK,
2021-W15,251,,170,0,,FRY5,67320216,FR,Age50_59,UNK,14724
2021-W15,30357,,3545,0,,FRI,67320216,FR,Age50_59,UNK,
2021-W15,3031,,1097,0,,FRM,67320216,FR,Age50_59,UNK,
2021-W15,29925,,5476,0,,FRL,67320216,FR,Age50_59,UNK,
2021-W15,36988,,4358,0,,FRK,67320216,FR,Age50_59,UNK,
2021-W15,1242,,292,0,,FRY2,67320216,FR,Age50_59,UNK,62611
2021-W15,16079,,2148,0,,FRD,67320216,FR,Age50_59,UNK,
2021-W15,3164,,958,0,,FRY4,67320216,FR,Age60_69,UNK,87470
2021-W15,3469,,1971,0,,FRM,67320216,FR,Age60_69,UNK,
2021-W15,27104,,1884,0,,FRB,67320216,FR,Age60_69,UNK,
2021-W15,49378,,17883,0,,FRE,67320216,FR,Age60_69,UNK,
2021-W15,119,,88,0,,FRY5,67320216,FR,Age60_69,UNK,7718
2021-W15,22212,,4286,0,,FRC,67320216,FR,Age60_69,UNK,
2021-W15,36117,,3821,0,,FRH,67320216,FR,Age60_69,UNK,
2021-W15,37503,,3029,0,,FRG,67320216,FR,Age60_69,UNK,
2021-W15,69923,,7205,0,,FRJ,67320216,FR,Age60_69,UNK,
2021-W15,47897,,12261,0,,FRL,67320216,FR,Age60_69,UNK,
2021-W15,77840,,19200,0,,FR1,67320216,FR,Age60_69,UNK,
2021-W15,70068,,7932,0,,FRI,67320216,FR,Age60_69,UNK,
2021-W15,49003,,13143,0,,FRF,67320216,FR,Age60_69,UNK,
2021-W15,605521,,109289,0,,FR,67320216,FR,Age60_69,UNK,8007585
2021-W15,483,,347,0,,FRY3,67320216,FR,Age60_69,UNK,16663
2021-W15,224,,91,0,,UNK,67320216,FR,Age60_69,UNK,
2021-W15,741,,338,0,,FRY1,67320216,FR,Age60_69,UNK,55042
2021-W15,1347,,382,0,,FRY2,67320216,FR,Age60_69,UNK,52133
2021-W15,72728,,9968,0,,FRK,67320216,FR,Age60_69,UNK,
2021-W15,36201,,4502,0,,FRD,67320216,FR,Age60_69,UNK,
2021-W15,50432,,38500,0,,FRK,67320216,FR,Age70_79,UNK,
2021-W15,35746,,14149,0,,FRG,67320216,FR,Age70_79,UNK,
2021-W15,837,,455,0,,FRY2,67320216,FR,Age70_79,UNK,32867
2021-W15,2329,,847,0,,FRY4,67320216,FR,Age70_79,UNK,46538
2021-W15,38956,,14131,0,,FRH,67320216,FR,Age70_79,UNK,
2021-W15,34781,,27774,0,,FRF,67320216,FR,Age70_79,UNK,
2021-W15,31890,,31699,0,,FRL,67320216,FR,Age70_79,UNK,
2021-W15,436042,,307728,0,,FR,67320216,FR,Age70_79,UNK,5692912
2021-W15,101,,54,0,,UNK,67320216,FR,Age70_79,UNK,
2021-W15,1633,,2197,0,,FRM,67320216,FR,Age70_79,UNK,
2021-W15,565,,293,0,,FRY1,67320216,FR,Age70_79,UNK,35641
2021-W15,26240,,17186,0,,FRD,67320216,FR,Age70_79,UNK,
2021-W15,24,,18,0,,FRY5,67320216,FR,Age70_79,UNK,3022
2021-W15,33592,,51203,0,,FR1,67320216,FR,Age70_79,UNK,
2021-W15,204,,128,0,,FRY3,67320216,FR,Age70_79,UNK,7423
2021-W15,55525,,29591,0,,FRI,67320216,FR,Age70_79,UNK,
2021-W15,19140,,14097,0,,FRC,67320216,FR,Age70_79,UNK,
2021-W15,51831,,26198,0,,FRJ,67320216,FR,Age70_79,UNK,
2021-W15,25909,,30396,0,,FRE,67320216,FR,Age70_79,UNK,
2021-W15,26307,,8812,0,,FRB,67320216,FR,Age70_79,UNK,
2021-W15,2,,4,0,,FRY5,67320216,FR,Age80+,UNK,1267
2021-W15,8199,,18306,0,,FRD,67320216,FR,Age80+,UNK,
2021-W15,24,,10,0,,UNK,67320216,FR,Age80+,UNK,
2021-W15,19982,,25740,0,,FRJ,67320216,FR,Age80+,UNK,
2021-W15,797,,442,0,,FRY4,67320216,FR,Age80+,UNK,24374
2021-W15,19963,,31078,0,,FRI,67320216,FR,Age80+,UNK,
2021-W15,11849,,16556,0,,FRG,67320216,FR,Age80+,UNK,
2021-W15,12051,,43044,0,,FR1,67320216,FR,Age80+,UNK,
2021-W15,12539,,25288,0,,FRL,67320216,FR,Age80+,UNK,
2021-W15,184,,127,0,,FRY1,67320216,FR,Age80+,UNK,22983
2021-W15,18624,,36434,0,,FRK,67320216,FR,Age80+,UNK,
2021-W15,60,,23,0,,FRY3,67320216,FR,Age80+,UNK,3247
2021-W15,156157,,283356,0,,FR,67320216,FR,Age80+,UNK,4144810
2021-W15,587,,1271,0,,FRM,67320216,FR,Age80+,UNK,
2021-W15,9938,,21130,0,,FRE,67320216,FR,Age80+,UNK,
2021-W15,5712,,14319,0,,FRC,67320216,FR,Age80+,UNK,
2021-W15,8305,,10173,0,,FRB,67320216,FR,Age80+,UNK,
2021-W15,12465,,23655,0,,FRF,67320216,FR,Age80+,UNK,
2021-W15,14518,,15554,0,,FRH,67320216,FR,Age80+,UNK,
2021-W15,358,,202,0,,FRY2,67320216,FR,Age80+,UNK,23504
2021-W15,57,,11,0,,FRI,67320216,FR,Age<18,UNK,
2021-W15,52,,11,0,,FRJ,67320216,FR,Age<18,UNK,
2021-W15,0,,1,0,,FRY5,67320216,FR,Age<18,UNK,
2021-W15,15,,6,0,,FRG,67320216,FR,Age<18,UNK,
2021-W15,73,,24,0,,FRL,67320216,FR,Age<18,UNK,
2021-W15,143,,43,0,,FR1,67320216,FR,Age<18,UNK,
2021-W15,5,,3,0,,FRM,67320216,FR,Age<18,UNK,
2021-W15,646,,173,0,,FR,67320216,FR,Age<18,UNK,
2021-W15,28,,8,0,,FRH,67320216,FR,Age<18,UNK,
2021-W15,7,,1,0,,FRY3,67320216,FR,Age<18,UNK,
2021-W15,25,,13,0,,FRD,67320216,FR,Age<18,UNK,
2021-W15,23,,14,0,,FRE,67320216,FR,Age<18,UNK,
2021-W15,14,,4,0,,FRC,67320216,FR,Age<18,UNK,
2021-W15,21,,4,0,,FRB,67320216,FR,Age<18,UNK,
2021-W15,4,,2,0,,FRY4,67320216,FR,Age<18,UNK,
2021-W15,68,,0,0,,UNK,67320216,FR,Age<18,UNK,
2021-W15,0,,1,0,,FRY1,67320216,FR,Age<18,UNK,
2021-W15,44,,15,0,,FRF,67320216,FR,Age<18,UNK,
2021-W15,5,,0,0,,FRY2,67320216,FR,Age<18,UNK,
2021-W15,62,,12,0,,FRK,67320216,FR,Age<18,UNK,
2021-W15,0,,0,0,,FR,67320216,FR,AgeUNK,UNK,
2021-W16,138268,,133391,0,266400,FR,67320216,FR,ALL,MOD,52780048
2021-W16,1126900,,862560,0,1838070,FR,67320216,FR,ALL,COM,52780048
2021-W16,3596,,399,0,,UNK,67320216,FR,ALL,UNK,
2021-W16,4069,,0,0,0,FR,67320216,FR,ALL,JANSS,52780048
2021-W16,161935,,90903,0,,FRJ,67320216,FR,ALL,UNK,
2021-W16,276584,,3969,0,0,FR,67320216,FR,ALL,AZ,52780048
2021-W16,10904,,8354,0,,FRM,67320216,FR,ALL,UNK,
2021-W16,4759,,1002,0,,FRY3,67320216,FR,ALL,UNK,178463
2021-W16,4285,,2087,0,,FRY2,67320216,FR,ALL,UNK,290362
2021-W16,0,,0,0,,FR,67320216,FR,ALL,UNK,52780048
2021-W16,158901,,99600,0,,FRI,67320216,FR,ALL,UNK,
2021-W16,1978,,619,0,,FRY5,67320216,FR,ALL,UNK,137751
2021-W16,105245,,93278,0,,FRE,67320216,FR,ALL,UNK,
2021-W16,4395,,1543,0,,FRY1,67320216,FR,ALL,UNK,323171
2021-W16,130821,,79705,0,,FRF,67320216,FR,ALL,UNK,
2021-W16,75471,,32483,0,,FRB,67320216,FR,ALL,UNK,
